year,month,owner_org,owner_org_title
2024,5,hsmbc-clmhc,Historic Sites and Monuments Board of Canada | Commission des lieux et monuments historiques du Canada
2024,6,hsmbc-clmhc,Historic Sites and Monuments Board of Canada | Commission des lieux et monuments historiques du Canada
2020,1,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada
2020,3,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada
2023,4,iaac-aeic,Impact Assessment Agency of Canada | Agence d'évaluation d'impact du Canada
2020,1,isc-sac,Indigenous Services Canada | Services aux Autochtones Canada
2020,2,isc-sac,Indigenous Services Canada | Services aux Autochtones Canada
2020,3,isc-sac,Indigenous Services Canada | Services aux Autochtones Canada
2020,6,isc-sac,Indigenous Services Canada | Services aux Autochtones Canada
2020,7,isc-sac,Indigenous Services Canada | Services aux Autochtones Canada
2020,8,isc-sac,Indigenous Services Canada | Services aux Autochtones Canada
2020,10,isc-sac,Indigenous Services Canada | Services aux Autochtones Canada
2020,11,isc-sac,Indigenous Services Canada | Services aux Autochtones Canada
2020,12,isc-sac,Indigenous Services Canada | Services aux Autochtones Canada
2021,1,isc-sac,Indigenous Services Canada | Services aux Autochtones Canada
2020,4,infc,Infrastructure Canada | Infrastructure Canada
2024,6,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2024,1,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2024,2,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2024,3,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2024,4,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2024,5,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2023,1,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2023,2,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2023,3,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2023,4,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2023,6,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2023,7,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2023,8,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2023,9,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2023,10,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2023,11,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2023,12,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2022,1,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2022,2,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2022,3,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2022,6,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2022,7,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2022,8,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2022,9,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2022,10,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2022,11,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2022,12,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2021,1,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2021,2,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2021,3,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2021,4,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2021,5,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2021,6,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2021,7,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2021,8,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2021,9,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2021,10,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2021,11,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2021,12,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2020,1,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2020,2,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2020,4,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2020,5,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2020,6,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2020,7,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2020,9,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2020,10,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2020,11,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2020,12,idrc-crdi,International Development Research Centre | Centre de recherches pour le développement international
2022,8,iic-iac,Invest in Canada | Investir Au Canada
2022,9,iic-iac,Invest in Canada | Investir Au Canada
2022,10,iic-iac,Invest in Canada | Investir Au Canada
2022,11,iic-iac,Invest in Canada | Investir Au Canada
2022,12,iic-iac,Invest in Canada | Investir Au Canada
2023,1,iic-iac,Invest in Canada | Investir Au Canada
2023,2,iic-iac,Invest in Canada | Investir Au Canada
2023,3,iic-iac,Invest in Canada | Investir Au Canada
2023,4,iic-iac,Invest in Canada | Investir Au Canada
2023,5,iic-iac,Invest in Canada | Investir Au Canada
2023,6,iic-iac,Invest in Canada | Investir Au Canada
2023,8,iic-iac,Invest in Canada | Investir Au Canada
2023,9,iic-iac,Invest in Canada | Investir Au Canada
2023,10,iic-iac,Invest in Canada | Investir Au Canada
2024,1,iic-iac,Invest in Canada | Investir Au Canada
2024,3,iic-iac,Invest in Canada | Investir Au Canada
2024,4,iic-iac,Invest in Canada | Investir Au Canada
2024,5,iic-iac,Invest in Canada | Investir Au Canada
2024,7,iic-iac,Invest in Canada | Investir Au Canada
2020,2,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2020,4,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2020,5,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2020,6,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2020,7,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2020,8,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2020,9,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2020,12,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2021,3,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2021,4,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2021,5,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2021,7,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2021,8,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2021,9,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2021,12,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2022,1,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2022,2,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2022,3,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2022,4,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2022,5,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2022,7,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2022,8,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2022,10,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2022,11,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2023,1,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2023,2,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2023,3,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2023,4,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2023,6,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2023,7,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2023,8,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2023,9,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2023,5,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2023,11,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2023,12,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2024,1,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2024,2,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2024,3,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2024,4,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2024,5,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2024,6,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2024,7,jccbi-pjcci,Jacques Cartier and Champlain Bridges Incorporated | Ponts Jacques Cartier et Champlain Incorporée
2020,1,lpa-apl,Laurentian Pilotage Authority Canada | Administration de pilotage des Laurentides Canada
2020,2,lpa-apl,Laurentian Pilotage Authority Canada | Administration de pilotage des Laurentides Canada
2020,3,lpa-apl,Laurentian Pilotage Authority Canada | Administration de pilotage des Laurentides Canada
2020,4,lpa-apl,Laurentian Pilotage Authority Canada | Administration de pilotage des Laurentides Canada
